blackbox_,learner_,rules_,coverage_,time_without_min,time_without_max,time_without_median,time_without_std,time_with_min,time_with_max,time_with_median,time_with_std,specificity_without_min,specificity_without_max,specificity_without_median,specificity_without_std,precision_without_min,precision_without_max,precision_without_median,precision_without_std,recall_without_min,recall_without_max,recall_without_median,recall_without_std,and_without_min,and_without_max,and_without_median,and_without_std,or_without_min,or_without_max,or_without_median,or_without_std,predicates_without_min,predicates_without_max,predicates_without_median,predicates_without_std,specificity_with_min,specificity_with_max,specificity_with_median,specificity_with_std,precision_with_min,precision_with_max,precision_with_median,precision_with_std,recall_with_min,recall_with_max,recall_with_median,recall_with_std,and_with_min,and_with_max,and_with_median,and_with_std,or_with_min,or_with_max,or_with_median,or_with_std,predicates_with_min,predicates_with_max,predicates_with_median,predicates_with_std,time_influential_min,time_influential_max,time_influential_median,time_influential_std,fscore_without_min,fscore_without_max,fscore_without_median,fscore_without_std,fscore_with_min,fscore_with_max,fscore_with_median,fscore_with_std
spam,5,induction,0.4,37.014,50.074,44.244,5.976,75.243,275.881,122.599,78.048,0.409,0.621,0.412,0.112,0.373,0.401,0.381,0.011,0.415,0.62,0.617,0.106,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.379,0.601,0.397,0.112,0.374,0.407,0.386,0.013,0.447,0.662,0.637,0.104,1,1,1.0,0.0,1,1,1.0,0.0,3,3,3.0,0.0,11.697,14.008,13.132,1.0,0.387,0.417,0.407,0.011,0.397,0.424,0.412,0.01
spam,5,induction,0.5,36.691,47.715,46.257,4.689,73.72,287.351,155.206,84.009,0.409,0.621,0.412,0.112,0.373,0.401,0.381,0.011,0.415,0.62,0.617,0.106,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.379,0.573,0.397,0.099,0.374,0.408,0.388,0.013,0.467,0.662,0.637,0.088,1,2,1.0,0.548,1,2,1.0,0.548,3,5,3.0,1.095,11.72,13.992,12.289,1.061,0.387,0.417,0.407,0.011,0.402,0.425,0.412,0.01
spam,5,induction,0.6,37.448,51.198,47.942,5.922,83.628,341.929,177.213,101.3,0.409,0.621,0.412,0.112,0.373,0.401,0.381,0.011,0.415,0.62,0.617,0.106,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.379,0.567,0.397,0.095,0.374,0.408,0.388,0.013,0.486,0.662,0.637,0.081,1,3,1.0,0.894,1,3,1.0,0.894,3,7,3.0,1.789,11.624,14.092,12.829,1.064,0.387,0.417,0.407,0.011,0.404,0.425,0.412,0.009
spam,5,induction,0.7,36.487,44.259,41.567,3.117,86.172,330.473,192.107,95.19,0.409,0.621,0.412,0.112,0.373,0.401,0.381,0.011,0.415,0.62,0.617,0.106,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.374,0.567,0.382,0.101,0.375,0.408,0.388,0.013,0.486,0.666,0.653,0.089,1,3,2.0,0.707,1,3,2.0,0.707,3,7,5.0,1.414,11.258,13.905,11.751,1.053,0.387,0.417,0.407,0.011,0.404,0.425,0.416,0.009
spam,5,induction,0.8,37.729,44.871,39.383,3.274,91.695,328.907,190.926,91.388,0.409,0.621,0.412,0.112,0.373,0.401,0.381,0.011,0.415,0.62,0.617,0.106,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.356,0.567,0.379,0.107,0.375,0.408,0.388,0.013,0.486,0.686,0.662,0.096,1,3,3.0,0.894,1,3,3.0,0.894,3,7,7.0,1.789,11.452,12.318,12.286,0.371,0.387,0.417,0.407,0.011,0.404,0.425,0.417,0.009
spam,5,islearn,0.3,1552.955,1630.198,1588.712,28.649,-1.0,-1.0,-1.0,0.0,0.717,0.725,0.72,0.003,0.382,0.388,0.386,0.002,0.301,0.308,0.303,0.003,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,11.717,13.425,12.665,0.705,0.364,0.369,0.366,0.002,-1.0,-1.0,-1.0,0.0
spam,5,islearn,0.4,1485.722,1614.151,1497.169,58.163,-1.0,-1.0,-1.0,0.0,0.622,0.636,0.625,0.006,0.378,0.391,0.382,0.005,0.4,0.402,0.401,0.001,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,11.328,14.238,11.76,1.197,0.383,0.393,0.386,0.004,-1.0,-1.0,-1.0,0.0
spam,5,islearn,0.5,1391.628,1507.912,1441.809,50.221,-1.0,-1.0,-1.0,0.0,0.509,0.529,0.521,0.007,0.371,0.383,0.378,0.004,0.501,0.504,0.502,0.001,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,11.757,14.139,11.967,0.978,0.392,0.402,0.398,0.004,-1.0,-1.0,-1.0,0.0
spam,5,islearn,0.6,1266.35,1433.99,1376.256,62.183,-1.0,-1.0,-1.0,0.0,0.402,0.436,0.422,0.013,0.369,0.385,0.373,0.006,0.601,0.605,0.604,0.002,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,11.312,13.934,11.872,1.018,0.4,0.415,0.404,0.006,-1.0,-1.0,-1.0,0.0
spam,5,islearn,0.7,1185.016,1355.521,1319.728,66.783,-1.0,-1.0,-1.0,0.0,0.301,0.33,0.304,0.015,0.367,0.374,0.372,0.003,0.7,0.706,0.701,0.003,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,11.558,13.315,12.366,0.678,0.406,0.412,0.41,0.003,-1.0,-1.0,-1.0,0.0
spam,5,islearn,0.8,1084.061,1270.503,1198.456,70.418,-1.0,-1.0,-1.0,0.0,0.195,0.218,0.203,0.011,0.366,0.376,0.369,0.004,0.801,0.806,0.805,0.002,0,1,1.0,0.447,0,0,0.0,0.0,1,2,2.0,0.447,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,11.849,14.122,13.446,0.845,0.411,0.421,0.414,0.004,-1.0,-1.0,-1.0,0.0
spam,5,tree,0.3,11.819,13.637,12.527,0.722,11.819,13.637,12.527,0.722,0.024,0.701,0.138,0.276,0.352,0.389,0.355,0.016,0.325,0.946,0.819,0.25,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.024,0.701,0.138,0.276,0.352,0.389,0.355,0.016,0.325,0.946,0.819,0.25,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,11.326,13.991,11.815,1.084,0.374,0.417,0.398,0.016,0.374,0.417,0.398,0.016
spam,5,tree,0.4,12.193,13.093,12.423,0.341,12.193,13.093,12.423,0.339,0.024,0.701,0.138,0.276,0.352,0.389,0.355,0.016,0.325,0.946,0.819,0.25,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.024,0.147,0.109,0.052,0.352,0.366,0.355,0.006,0.802,0.946,0.843,0.06,1,2,1.0,0.447,0,1,0.0,0.447,2,4,2.0,0.894,11.52,13.826,11.856,0.934,0.374,0.417,0.398,0.016,0.396,0.417,0.403,0.008
spam,5,tree,0.5,11.838,13.052,12.647,0.494,11.854,13.052,12.647,0.489,0.024,0.701,0.138,0.276,0.352,0.389,0.355,0.016,0.325,0.946,0.819,0.25,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.024,0.147,0.109,0.052,0.352,0.366,0.355,0.006,0.802,0.946,0.843,0.06,1,2,1.0,0.447,0,1,0.0,0.447,2,4,2.0,0.894,11.73,12.977,12.346,0.469,0.374,0.417,0.398,0.016,0.396,0.417,0.403,0.008
spam,5,tree,0.6,11.934,13.182,12.525,0.453,11.948,13.182,12.525,0.449,0.024,0.701,0.138,0.276,0.352,0.389,0.355,0.016,0.325,0.946,0.819,0.25,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.024,0.147,0.109,0.052,0.352,0.366,0.355,0.006,0.802,0.946,0.843,0.06,1,2,1.0,0.447,0,1,0.0,0.447,2,4,2.0,0.894,11.592,13.323,12.086,0.675,0.374,0.417,0.398,0.016,0.396,0.417,0.403,0.008
spam,5,tree,0.7,12.043,13.21,12.318,0.441,12.043,13.21,12.334,0.439,0.024,0.701,0.138,0.276,0.352,0.389,0.355,0.016,0.325,0.946,0.819,0.25,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.024,0.147,0.109,0.052,0.352,0.366,0.355,0.006,0.802,0.946,0.843,0.06,1,2,1.0,0.447,0,1,0.0,0.447,2,4,2.0,0.894,11.645,12.666,11.959,0.412,0.374,0.417,0.398,0.016,0.396,0.417,0.403,0.008
spam,5,tree,0.8,11.765,13.112,12.346,0.54,11.781,13.112,12.346,0.535,0.024,0.701,0.138,0.276,0.352,0.389,0.355,0.016,0.325,0.946,0.819,0.25,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.024,0.147,0.109,0.052,0.352,0.366,0.355,0.006,0.802,0.946,0.843,0.06,1,2,1.0,0.447,0,1,0.0,0.447,2,4,2.0,0.894,11.61,13.021,12.195,0.543,0.374,0.417,0.398,0.016,0.396,0.417,0.403,0.008
spam,6,bayesian,0.6,183.364,239.983,211.985,23.473,183.365,239.984,211.985,23.473,0.002,0.137,0.003,0.064,0.362,0.374,0.372,0.005,0.884,1.0,0.998,0.053,0,1,1.0,0.548,0,0,0.0,0.0,1,2,2.0,0.548,0.002,0.137,0.003,0.064,0.362,0.374,0.372,0.005,0.884,1.0,0.998,0.053,0,1,1.0,0.548,0,0,0.0,0.0,1,2,2.0,0.548,11.092,12.16,11.558,0.393,0.415,0.427,0.422,0.004,0.415,0.427,0.422,0.004
spam,6,induction,0.6,39.588,47.002,41.622,3.389,104.515,303.742,143.075,79.191,0.409,0.621,0.412,0.112,0.373,0.401,0.381,0.011,0.415,0.62,0.617,0.106,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.394,0.552,0.399,0.081,0.375,0.41,0.388,0.014,0.517,0.639,0.638,0.063,1,3,1.0,1.095,1,3,1.0,1.095,3,7,3.0,2.191,11.479,13.027,12.362,0.58,0.387,0.417,0.407,0.011,0.409,0.43,0.413,0.009
spam,6,islearn,0.6,1655.853,1783.694,1733.914,49.265,-1.0,-1.0,-1.0,0.0,0.41,0.429,0.415,0.008,0.367,0.385,0.374,0.007,0.6,0.604,0.601,0.002,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,11.52,12.636,12.476,0.461,0.398,0.415,0.405,0.006,-1.0,-1.0,-1.0,0.0
spam,6,tree,0.6,11.713,12.981,12.409,0.456,11.731,12.981,12.409,0.449,0.024,0.701,0.138,0.274,0.352,0.389,0.353,0.016,0.325,0.946,0.819,0.246,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.024,0.147,0.109,0.049,0.352,0.366,0.353,0.006,0.802,0.946,0.843,0.057,1,2,1.0,0.447,0,1,0.0,0.447,2,4,2.0,0.894,11.578,12.493,12.064,0.345,0.374,0.417,0.398,0.015,0.396,0.417,0.4,0.008
water,0,bayesian,0.3,173.611,264.474,192.405,38.476,173.613,264.474,192.406,38.476,0.148,0.791,0.267,0.259,0.326,0.441,0.361,0.044,0.338,0.91,0.824,0.237,0,1,1.0,0.447,0,0,0.0,0.0,1,2,2.0,0.447,0.148,0.791,0.267,0.259,0.326,0.441,0.361,0.044,0.338,0.91,0.824,0.237,0,1,1.0,0.447,0,1,1.0,0.548,1,3,3.0,0.894,-1.0,-1.0,-1.0,0.0,0.373,0.429,0.411,0.021,0.373,0.429,0.411,0.021
water,0,bayesian,0.4,170.241,268.559,179.891,42.106,170.242,458.972,179.892,123.525,0.148,0.791,0.267,0.259,0.326,0.441,0.361,0.044,0.338,0.91,0.824,0.237,0,1,1.0,0.447,0,0,0.0,0.0,1,2,2.0,0.447,0.106,0.444,0.207,0.132,0.326,0.394,0.356,0.025,0.67,0.955,0.89,0.111,0,2,1.0,0.707,0,2,1.0,0.837,1,5,3.0,1.483,-1.0,-1.0,-1.0,0.0,0.373,0.429,0.411,0.021,0.373,0.429,0.402,0.021
water,0,bayesian,0.5,177.022,266.009,177.84,39.165,177.023,460.545,177.842,122.865,0.148,0.791,0.267,0.259,0.326,0.441,0.361,0.044,0.338,0.91,0.824,0.237,0,1,1.0,0.447,0,0,0.0,0.0,1,2,2.0,0.447,0.106,0.444,0.207,0.132,0.326,0.394,0.356,0.025,0.67,0.955,0.89,0.111,0,2,1.0,0.707,0,2,1.0,0.837,1,5,3.0,1.483,-1.0,-1.0,-1.0,0.0,0.373,0.429,0.411,0.021,0.373,0.429,0.402,0.021
water,0,bayesian,0.6,174.439,273.235,180.911,42.497,174.44,460.398,180.912,122.906,0.148,0.791,0.267,0.259,0.326,0.441,0.361,0.044,0.338,0.91,0.824,0.237,0,1,1.0,0.447,0,0,0.0,0.0,1,2,2.0,0.447,0.106,0.444,0.207,0.132,0.326,0.394,0.356,0.025,0.67,0.955,0.89,0.111,0,2,1.0,0.707,0,2,1.0,0.837,1,5,3.0,1.483,-1.0,-1.0,-1.0,0.0,0.373,0.429,0.411,0.021,0.373,0.429,0.402,0.021
water,0,bayesian,0.7,170.789,272.989,177.572,43.671,176.604,463.245,272.989,126.676,0.148,0.791,0.267,0.259,0.326,0.441,0.361,0.044,0.338,0.91,0.824,0.237,0,1,1.0,0.447,0,0,0.0,0.0,1,2,2.0,0.447,0.106,0.324,0.207,0.088,0.326,0.396,0.356,0.026,0.821,0.955,0.89,0.058,0,2,1.0,0.837,0,2,1.0,1.0,1,5,3.0,1.789,-1.0,-1.0,-1.0,0.0,0.373,0.429,0.411,0.021,0.373,0.442,0.402,0.026
water,0,bayesian,0.8,171.557,263.574,178.573,40.742,174.244,470.509,263.574,130.351,0.148,0.791,0.267,0.259,0.326,0.441,0.361,0.044,0.338,0.91,0.824,0.237,0,1,1.0,0.447,0,0,0.0,0.0,1,2,2.0,0.447,0.106,0.324,0.207,0.088,0.326,0.396,0.356,0.026,0.821,0.955,0.89,0.058,0,2,1.0,0.837,0,2,1.0,1.0,1,5,3.0,1.789,-1.0,-1.0,-1.0,0.0,0.373,0.429,0.411,0.021,0.373,0.442,0.402,0.026
water,0,induction,0.3,16.634,23.479,20.241,2.497,43.012,74.961,66.591,13.35,0.23,0.995,0.24,0.417,0.343,0.5,0.379,0.079,0.01,0.869,0.849,0.465,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.22,0.64,0.235,0.225,0.351,0.404,0.388,0.026,0.492,0.911,0.849,0.214,0,2,0.0,0.894,0,2,1.0,0.707,1,4,2.0,1.342,-1.0,-1.0,-1.0,0.0,0.046,0.427,0.39,0.197,0.399,0.438,0.417,0.016
water,0,induction,0.4,15.694,29.596,23.049,5.075,40.578,80.895,71.997,17.0,0.23,0.995,0.24,0.417,0.343,0.5,0.379,0.079,0.01,0.869,0.849,0.465,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.22,0.64,0.235,0.225,0.351,0.404,0.388,0.026,0.492,0.911,0.849,0.214,0,2,0.0,0.894,0,2,1.0,0.707,1,4,2.0,1.342,-1.0,-1.0,-1.0,0.0,0.046,0.427,0.39,0.197,0.399,0.438,0.417,0.016
water,0,induction,0.5,12.906,25.338,20.604,4.581,39.905,122.89,74.505,32.36,0.23,0.995,0.24,0.417,0.343,0.5,0.379,0.079,0.01,0.869,0.849,0.465,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.22,0.64,0.235,0.225,0.351,0.404,0.388,0.026,0.492,0.911,0.849,0.214,0,2,0.0,0.894,0,2,1.0,0.707,1,4,2.0,1.342,-1.0,-1.0,-1.0,0.0,0.046,0.427,0.39,0.197,0.399,0.438,0.417,0.016
water,0,induction,0.6,16.429,26.368,21.654,4.051,40.062,129.526,92.657,39.347,0.23,0.995,0.24,0.417,0.343,0.5,0.379,0.079,0.01,0.869,0.849,0.465,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.22,0.64,0.235,0.225,0.351,0.404,0.388,0.026,0.492,0.911,0.849,0.214,0,2,0.0,0.894,0,2,1.0,0.707,1,4,2.0,1.342,-1.0,-1.0,-1.0,0.0,0.046,0.427,0.39,0.197,0.399,0.438,0.417,0.016
water,0,induction,0.7,16.778,26.554,21.479,4.067,36.569,135.051,97.647,43.505,0.23,0.995,0.24,0.417,0.343,0.5,0.379,0.079,0.01,0.869,0.849,0.465,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.22,0.64,0.235,0.225,0.351,0.404,0.388,0.026,0.492,0.911,0.849,0.214,0,2,0.0,0.894,0,2,1.0,0.707,1,4,2.0,1.342,-1.0,-1.0,-1.0,0.0,0.046,0.427,0.39,0.197,0.399,0.438,0.417,0.016
water,0,induction,0.8,15.054,27.548,21.952,4.476,35.126,135.418,96.951,42.974,0.23,0.995,0.24,0.417,0.343,0.5,0.379,0.079,0.01,0.869,0.849,0.465,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.22,0.64,0.235,0.225,0.351,0.404,0.388,0.026,0.492,0.911,0.849,0.214,0,2,0.0,0.894,0,2,1.0,0.707,1,4,2.0,1.342,-1.0,-1.0,-1.0,0.0,0.046,0.427,0.39,0.197,0.399,0.438,0.417,0.016
water,0,islearn,0.3,496.865,526.553,511.489,12.123,-1.0,-1.0,-1.0,0.0,0.78,0.815,0.805,0.014,0.404,0.476,0.433,0.026,0.302,0.342,0.304,0.017,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.379,0.434,0.41,0.02,-1.0,-1.0,-1.0,0.0
water,0,islearn,0.4,468.949,494.388,474.9,11.134,-1.0,-1.0,-1.0,0.0,0.691,0.754,0.706,0.024,0.388,0.444,0.414,0.021,0.404,0.425,0.408,0.008,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.392,0.435,0.414,0.016,-1.0,-1.0,-1.0,0.0
water,0,islearn,0.5,443.836,465.62,454.439,9.194,-1.0,-1.0,-1.0,0.0,0.601,0.666,0.625,0.027,0.384,0.428,0.411,0.018,0.503,0.583,0.51,0.034,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.404,0.45,0.427,0.018,-1.0,-1.0,-1.0,0.0
water,0,islearn,0.6,394.434,454.747,419.755,22.485,-1.0,-1.0,-1.0,0.0,0.495,0.576,0.523,0.03,0.373,0.408,0.397,0.013,0.602,0.648,0.616,0.019,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.405,0.438,0.426,0.013,-1.0,-1.0,-1.0,0.0
water,0,islearn,0.7,372.972,395.182,387.542,9.518,-1.0,-1.0,-1.0,0.0,0.405,0.431,0.419,0.011,0.36,0.393,0.375,0.013,0.702,0.722,0.709,0.007,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.399,0.432,0.414,0.013,-1.0,-1.0,-1.0,0.0
water,0,islearn,0.8,341.001,349.41,346.549,3.713,-1.0,-1.0,-1.0,0.0,0.295,0.323,0.309,0.012,0.346,0.389,0.364,0.016,0.802,0.814,0.806,0.005,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.391,0.434,0.409,0.016,-1.0,-1.0,-1.0,0.0
water,0,tree,0.3,0.048,0.055,0.052,0.003,0.049,0.055,0.053,0.002,0.109,0.741,0.351,0.247,0.344,0.441,0.403,0.039,0.419,0.95,0.821,0.214,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.109,0.741,0.351,0.247,0.344,0.441,0.403,0.039,0.419,0.95,0.821,0.214,1,1,1.0,0.0,0,1,0.0,0.447,2,3,2.0,0.447,-1.0,-1.0,-1.0,0.0,0.394,0.455,0.436,0.024,0.394,0.455,0.436,0.024
water,0,tree,0.4,0.043,0.055,0.049,0.004,0.043,0.055,0.049,0.004,0.109,0.741,0.351,0.247,0.344,0.441,0.403,0.039,0.419,0.95,0.821,0.214,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.109,0.741,0.351,0.247,0.344,0.441,0.403,0.039,0.419,0.95,0.821,0.214,1,1,1.0,0.0,0,1,0.0,0.447,2,3,2.0,0.447,-1.0,-1.0,-1.0,0.0,0.394,0.455,0.436,0.024,0.394,0.455,0.436,0.024
water,0,tree,0.5,0.042,0.051,0.047,0.004,0.042,0.057,0.047,0.006,0.109,0.741,0.351,0.247,0.344,0.441,0.403,0.039,0.419,0.95,0.821,0.214,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.086,0.605,0.342,0.212,0.339,0.429,0.377,0.038,0.603,0.96,0.848,0.144,1,2,1.0,0.447,0,1,0.0,0.548,2,4,2.0,0.894,-1.0,-1.0,-1.0,0.0,0.394,0.455,0.436,0.024,0.389,0.455,0.424,0.03
water,0,tree,0.6,0.044,0.053,0.047,0.004,0.045,0.061,0.047,0.007,0.109,0.741,0.351,0.247,0.344,0.441,0.403,0.039,0.419,0.95,0.821,0.214,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.086,0.605,0.342,0.212,0.339,0.429,0.377,0.038,0.603,0.96,0.848,0.144,1,2,1.0,0.447,0,1,0.0,0.548,2,4,2.0,0.894,-1.0,-1.0,-1.0,0.0,0.394,0.455,0.436,0.024,0.389,0.455,0.424,0.03
water,0,tree,0.7,0.045,0.051,0.048,0.002,0.045,0.069,0.049,0.009,0.109,0.741,0.351,0.247,0.344,0.441,0.403,0.039,0.419,0.95,0.821,0.214,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.086,0.528,0.342,0.185,0.339,0.428,0.377,0.038,0.719,0.96,0.848,0.1,1,3,1.0,0.894,0,4,0.0,1.732,2,8,2.0,2.608,-1.0,-1.0,-1.0,0.0,0.394,0.455,0.436,0.024,0.389,0.466,0.424,0.034
water,0,tree,0.8,0.038,0.054,0.046,0.006,0.038,0.094,0.046,0.023,0.109,0.741,0.351,0.247,0.344,0.441,0.403,0.039,0.419,0.95,0.821,0.214,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.086,0.351,0.331,0.134,0.339,0.403,0.377,0.031,0.821,0.96,0.92,0.062,1,4,1.0,1.304,0,7,0.0,3.05,2,12,2.0,4.336,-1.0,-1.0,-1.0,0.0,0.394,0.455,0.436,0.024,0.389,0.454,0.424,0.03
water,2,bayesian,0.6,173.977,210.632,183.215,15.505,173.978,446.025,183.215,136.216,0.372,0.709,0.526,0.14,0.368,0.416,0.396,0.019,0.424,0.791,0.633,0.147,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.326,0.538,0.373,0.089,0.368,0.403,0.396,0.014,0.633,0.839,0.759,0.081,1,2,1.0,0.548,0,1,1.0,0.548,2,4,3.0,1.0,0.381,0.398,0.394,0.007,0.41,0.438,0.418,0.013,0.412,0.438,0.434,0.01
water,2,induction,0.6,1.849,5.805,4.814,1.52,2.712,16.762,11.693,5.604,0.235,0.458,0.393,0.111,0.36,0.391,0.378,0.014,0.688,0.879,0.722,0.093,0,1,1.0,0.548,0,0,0.0,0.0,1,2,2.0,0.548,0.373,0.539,0.378,0.072,0.374,0.404,0.382,0.012,0.641,0.806,0.784,0.067,1,2,2.0,0.548,1,1,1.0,0.0,3,4,4.0,0.548,0.42,0.572,0.459,0.07,0.408,0.43,0.417,0.009,0.419,0.436,0.426,0.006
water,2,islearn,0.6,28.686,33.636,30.499,1.868,-1.0,-1.0,-1.0,0.0,0.448,0.56,0.504,0.047,0.354,0.403,0.387,0.019,0.603,0.618,0.604,0.008,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,-1,-1,-1.0,0.0,0.405,0.581,0.465,0.067,0.387,0.432,0.418,0.017,-1.0,-1.0,-1.0,0.0
water,2,tree,0.6,0.489,0.551,0.513,0.025,0.489,0.551,0.519,0.026,0.342,0.741,0.405,0.195,0.377,0.441,0.403,0.029,0.419,0.848,0.769,0.203,1,1,1.0,0.0,0,0,0.0,0.0,2,2,2.0,0.0,0.342,0.571,0.405,0.109,0.377,0.431,0.403,0.022,0.658,0.848,0.769,0.087,1,2,1.0,0.548,0,1,0.0,0.548,2,4,2.0,1.095,0.394,0.582,0.446,0.091,0.424,0.449,0.436,0.01,0.424,0.464,0.449,0.016
water,3,bayesian,0.6,185.669,248.936,204.067,27.032,185.67,463.481,204.068,117.191,0.138,0.67,0.408,0.195,0.351,0.407,0.381,0.021,0.465,0.95,0.675,0.183,0,1,1.0,0.447,0,0,0.0,0.0,1,2,2.0,0.447,0.138,0.494,0.408,0.137,0.351,0.395,0.381,0.017,0.673,0.95,0.737,0.117,0,2,1.0,0.707,0,1,0.0,0.447,1,4,2.0,1.095,0.38,0.402,0.396,0.009,0.402,0.431,0.417,0.01,0.402,0.431,0.419,0.012
