run,blackbox,model,learner,rules,coverage,seed,model_number,specificity_without,precision_without,recall_without,time_without,and_without,or_without,predicates_without,specificity_with,precision_with,recall_with,time_with,and_with,or_with,predicates_with,time_influential
3,job,rfc,5,tree,0.4,23456789,2,0.876,0.472,0.384,1.013,1,0,2,0.729,0.423,0.687,1.021,2,1,4,0.982
3,job,rfc,5,tree,0.4,34567890,3,0.885,0.466,0.367,1.277,1,0,2,0.735,0.409,0.672,1.285,2,1,4,1.244
3,job,rfc,5,tree,0.4,45678901,4,0.879,0.473,0.379,1.126,1,0,2,0.739,0.423,0.667,1.136,2,1,4,1.09
3,job,rfc,5,tree,0.4,56789012,5,0.908,0.492,0.32,1.129,1,0,2,0.753,0.413,0.624,1.139,2,1,4,1.093
3,job,rfc,5,tree,0.5,12345678,1,0.885,0.493,0.378,1.327,1,0,2,0.745,0.441,0.677,1.337,2,1,4,1.275
3,job,rfc,5,tree,0.5,23456789,2,0.876,0.472,0.384,1.054,1,0,2,0.729,0.423,0.687,1.062,2,1,4,1.019
3,job,rfc,5,tree,0.5,34567890,3,0.885,0.466,0.367,1.018,1,0,2,0.735,0.409,0.672,1.028,2,1,4,0.985
3,job,rfc,5,tree,0.5,45678901,4,0.879,0.473,0.379,1.128,1,0,2,0.739,0.423,0.667,1.136,2,1,4,1.094
3,job,rfc,5,tree,0.5,56789012,5,0.908,0.492,0.32,1.119,1,0,2,0.753,0.413,0.624,1.127,2,1,4,1.086
3,job,rfc,5,tree,0.6,12345678,1,0.885,0.493,0.378,1.467,1,0,2,0.745,0.441,0.677,1.477,2,1,4,1.415
3,job,rfc,5,tree,0.6,23456789,2,0.876,0.472,0.384,1.041,1,0,2,0.729,0.423,0.687,1.051,2,1,4,1.001
3,job,rfc,5,tree,0.6,34567890,3,0.885,0.466,0.367,1.348,1,0,2,0.735,0.409,0.672,1.359,2,1,4,1.315
3,job,rfc,5,tree,0.6,45678901,4,0.879,0.473,0.379,1.042,1,0,2,0.739,0.423,0.667,1.05,2,1,4,1.009
3,job,rfc,5,tree,0.6,56789012,5,0.908,0.492,0.32,1.065,1,0,2,0.753,0.413,0.624,1.075,2,1,4,1.029
3,job,rfc,5,tree,0.7,12345678,1,0.885,0.493,0.378,1.304,1,0,2,0.675,0.407,0.752,1.33,3,2,6,1.253
3,job,rfc,5,tree,0.7,23456789,2,0.876,0.472,0.384,1.196,1,0,2,0.717,0.422,0.714,1.216,3,2,6,1.164
3,job,rfc,5,tree,0.7,34567890,3,0.885,0.466,0.367,1.324,1,0,2,0.667,0.378,0.741,1.348,3,2,6,1.273
3,job,rfc,5,tree,0.7,45678901,4,0.879,0.473,0.379,1.02,1,0,2,0.659,0.382,0.737,1.045,3,2,6,0.987
3,job,rfc,5,tree,0.7,56789012,5,0.908,0.492,0.32,1.109,1,0,2,0.638,0.368,0.755,1.153,4,3,8,1.062
3,job,rfc,5,tree,0.8,12345678,1,0.885,0.493,0.378,1.064,1,0,2,0.582,0.366,0.814,1.1,4,3,8,1.018
3,job,rfc,5,tree,0.8,23456789,2,0.876,0.472,0.384,1.049,1,0,2,0.518,0.335,0.837,1.126,6,5,12,1.016
3,job,rfc,5,tree,0.8,34567890,3,0.885,0.466,0.367,1.21,1,0,2,0.094,0.227,0.972,1.297,6,5,12,1.164
3,job,rfc,5,tree,0.8,45678901,4,0.879,0.473,0.379,1.203,1,0,2,0.216,0.254,0.931,1.246,4,3,8,1.169
3,job,rfc,5,tree,0.8,56789012,5,0.908,0.492,0.32,1.325,1,0,2,0.462,0.306,0.852,1.411,6,5,12,1.272
3,job,rfc,6,bayesian,0.6,12345678,1,0.882,0.46,0.338,231.669,1,0,2,0.744,0.426,0.639,438.562,2,1,4,0.982
3,job,rfc,6,bayesian,0.6,23456789,2,0.869,0.462,0.39,223.748,0,0,1,0.722,0.418,0.689,468.827,1,1,3,0.968
3,job,rfc,6,bayesian,0.6,34567890,3,0.979,0.516,0.08,229.232,1,0,2,0.596,0.35,0.796,980.493,5,4,10,0.968
3,job,rfc,6,bayesian,0.6,45678901,4,0.82,0.416,0.449,202.83,0,0,1,0.63,0.369,0.754,444.895,1,1,3,0.984
3,job,rfc,6,bayesian,0.6,56789012,5,0.889,0.474,0.359,188.753,1,0,2,0.663,0.376,0.728,383.977,2,1,4,0.969
3,job,rfc,6,induction,0.6,12345678,1,0.88,0.485,0.381,68.172,0,0,1,0.616,0.322,0.612,126.664,0,1,2,1.403
3,job,rfc,6,induction,0.6,23456789,2,0.875,0.47,0.382,50.826,0,0,1,0.618,0.317,0.61,114.689,0,1,2,1.455
3,job,rfc,6,induction,0.6,34567890,3,0.881,0.469,0.387,92.72,0,0,1,0.517,0.287,0.697,161.457,0,1,2,1.366
3,job,rfc,6,induction,0.6,45678901,4,0.878,0.479,0.392,78.478,0,0,1,0.646,0.337,0.623,129.837,0,1,2,1.408
3,job,rfc,6,induction,0.6,56789012,5,0.879,0.475,0.392,71.329,0,0,1,0.517,0.296,0.718,145.526,0,1,2,1.012
3,job,rfc,6,islearn,0.6,12345678,1,0.487,0.272,0.647,808.926,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.999
3,job,rfc,6,islearn,0.6,23456789,2,0.636,0.33,0.6,941.905,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.389
3,job,rfc,6,islearn,0.6,34567890,3,0.615,0.305,0.611,933.524,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.325
3,job,rfc,6,islearn,0.6,45678901,4,0.576,0.287,0.607,934.129,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.413
3,job,rfc,6,islearn,0.6,56789012,5,0.574,0.286,0.621,977.07,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.99
3,job,rfc,6,tree,0.6,12345678,1,0.885,0.493,0.378,1.126,1,0,2,0.745,0.441,0.677,1.136,2,1,4,1.076
3,job,rfc,6,tree,0.6,23456789,2,0.876,0.472,0.384,1.098,1,0,2,0.729,0.423,0.687,1.109,2,1,4,1.063
3,job,rfc,6,tree,0.6,34567890,3,0.885,0.466,0.367,1.049,1,0,2,0.735,0.409,0.672,1.058,2,1,4,1.018
3,job,rfc,6,tree,0.6,45678901,4,0.879,0.473,0.379,1.086,1,0,2,0.739,0.423,0.667,1.096,2,1,4,1.052
3,job,rfc,6,tree,0.6,56789012,5,0.908,0.492,0.32,1.088,1,0,2,0.753,0.413,0.624,1.098,2,1,4,1.054
3,php,rfc,0,bayesian,0.3,12345678,1,0.81,0.07,0.21,211.125,1,0,2,0.744,0.15,0.663,424.592,2,1,4,-1.0
3,php,rfc,0,bayesian,0.3,23456789,2,0.985,0.224,0.062,260.405,1,0,2,0.877,0.154,0.326,792.078,4,3,8,-1.0
3,php,rfc,0,bayesian,0.3,34567890,3,0.991,0.186,0.027,145.512,1,0,2,0.106,0.069,0.926,334.451,2,1,4,-1.0
3,php,rfc,0,bayesian,0.3,45678901,4,0.94,0.092,0.082,153.58,1,0,2,0.558,0.073,0.472,369.963,2,1,4,-1.0
3,php,rfc,0,bayesian,0.3,56789012,5,0.75,0.103,0.392,206.098,1,0,2,0.75,0.103,0.392,206.099,1,0,2,-1.0
3,php,rfc,0,bayesian,0.4,12345678,1,0.81,0.07,0.21,211.886,1,0,2,0.744,0.15,0.663,432.481,2,1,4,-1.0
3,php,rfc,0,bayesian,0.4,23456789,2,0.985,0.224,0.062,266.215,1,0,2,0.296,0.072,0.798,1042.061,5,4,10,-1.0
3,php,rfc,0,bayesian,0.4,34567890,3,0.991,0.186,0.027,145.654,1,0,2,0.106,0.069,0.926,341.578,2,1,4,-1.0
3,php,rfc,0,bayesian,0.4,45678901,4,0.94,0.092,0.082,144.353,1,0,2,0.558,0.073,0.472,367.77,2,1,4,-1.0
3,php,rfc,0,bayesian,0.4,56789012,5,0.75,0.103,0.392,222.713,1,0,2,0.654,0.173,0.985,427.185,2,1,4,-1.0
3,php,rfc,0,bayesian,0.5,12345678,1,0.81,0.07,0.21,212.089,1,0,2,0.744,0.15,0.663,431.901,2,1,4,-1.0
3,php,rfc,0,bayesian,0.5,23456789,2,0.985,0.224,0.062,263.298,1,0,2,0.296,0.072,0.798,1026.482,5,4,10,-1.0
3,php,rfc,0,bayesian,0.5,34567890,3,0.991,0.186,0.027,146.726,1,0,2,0.106,0.069,0.926,342.26,2,1,4,-1.0
3,php,rfc,0,bayesian,0.5,45678901,4,0.94,0.092,0.082,150.247,1,0,2,0.453,0.118,0.99,558.64,3,2,6,-1.0
3,php,rfc,0,bayesian,0.5,56789012,5,0.75,0.103,0.392,206.385,1,0,2,0.654,0.173,0.985,389.634,2,1,4,-1.0
3,php,rfc,0,bayesian,0.6,12345678,1,0.81,0.07,0.21,212.076,1,0,2,0.744,0.15,0.663,427.252,2,1,4,-1.0
3,php,rfc,0,bayesian,0.6,23456789,2,0.985,0.224,0.062,257.732,1,0,2,0.296,0.072,0.798,1002.588,5,4,10,-1.0
3,php,rfc,0,bayesian,0.6,34567890,3,0.991,0.186,0.027,149.532,1,0,2,0.106,0.069,0.926,328.75,2,1,4,-1.0
3,php,rfc,0,bayesian,0.6,45678901,4,0.94,0.092,0.082,156.235,1,0,2,0.453,0.118,0.99,561.296,3,2,6,-1.0
3,php,rfc,0,bayesian,0.6,56789012,5,0.75,0.103,0.392,194.929,1,0,2,0.654,0.173,0.985,364.971,2,1,4,-1.0
3,php,rfc,0,bayesian,0.7,12345678,1,0.81,0.07,0.21,216.894,1,0,2,0.668,0.162,0.938,651.632,3,2,6,-1.0
3,php,rfc,0,bayesian,0.7,23456789,2,0.985,0.224,0.062,246.824,1,0,2,0.296,0.072,0.798,996.055,5,4,10,-1.0
3,php,rfc,0,bayesian,0.7,34567890,3,0.991,0.186,0.027,148.301,1,0,2,0.106,0.069,0.926,338.368,2,1,4,-1.0
3,php,rfc,0,bayesian,0.7,45678901,4,0.94,0.092,0.082,153.016,1,0,2,0.453,0.118,0.99,558.691,3,2,6,-1.0
3,php,rfc,0,bayesian,0.7,56789012,5,0.75,0.103,0.392,200.872,1,0,2,0.654,0.173,0.985,376.391,2,1,4,-1.0
3,php,rfc,0,bayesian,0.8,12345678,1,0.81,0.07,0.21,229.252,1,0,2,0.668,0.162,0.938,708.863,3,2,6,-1.0
3,php,rfc,0,bayesian,0.8,23456789,2,0.985,0.224,0.062,264.366,1,0,2,0.288,0.073,0.824,1248.825,6,5,12,-1.0
3,php,rfc,0,bayesian,0.8,34567890,3,0.991,0.186,0.027,162.605,1,0,2,0.106,0.069,0.926,376.664,2,1,4,-1.0
3,php,rfc,0,bayesian,0.8,45678901,4,0.94,0.092,0.082,165.706,1,0,2,0.453,0.118,0.99,549.842,3,2,6,-1.0
3,php,rfc,0,bayesian,0.8,56789012,5,0.75,0.103,0.392,212.961,1,0,2,0.654,0.173,0.985,375.529,2,1,4,-1.0
3,php,rfc,0,induction,0.3,12345678,1,0.969,0.205,0.117,175.895,0,0,1,0.708,0.128,0.627,747.672,0,1,2,-1.0
3,php,rfc,0,induction,0.3,23456789,2,0.987,0.255,0.067,162.457,0,0,1,0.943,0.233,0.256,1486.564,0,2,3,-1.0
3,php,rfc,0,induction,0.3,34567890,3,0.995,0.354,0.042,239.073,0,0,1,0.852,0.176,0.442,1489.258,0,2,3,-1.0
3,php,rfc,0,induction,0.3,45678901,4,0.932,0.23,0.273,172.937,0,0,1,0.909,0.213,0.333,928.407,0,1,2,-1.0
3,php,rfc,0,induction,0.3,56789012,5,0.969,0.218,0.116,212.809,0,0,1,0.713,0.135,0.61,1796.39,0,3,4,-1.0
3,php,rfc,0,induction,0.4,12345678,1,0.969,0.205,0.117,284.088,0,0,1,0.708,0.128,0.627,792.086,0,1,2,-1.0
3,php,rfc,0,induction,0.4,23456789,2,0.987,0.255,0.067,276.342,0,0,1,0.71,0.136,0.668,2336.76,0,4,5,-1.0
3,php,rfc,0,induction,0.4,34567890,3,0.995,0.354,0.042,246.041,0,0,1,0.852,0.176,0.442,1206.123,0,2,3,-1.0
3,php,rfc,0,induction,0.4,45678901,4,0.932,0.23,0.273,287.347,0,0,1,0.725,0.15,0.655,856.331,0,2,3,-1.0
3,php,rfc,0,induction,0.4,56789012,5,0.969,0.218,0.116,365.258,0,0,1,0.713,0.135,0.61,1965.788,0,3,4,-1.0
3,php,rfc,0,induction,0.5,12345678,1,0.969,0.205,0.117,184.405,0,0,1,0.708,0.128,0.627,801.491,0,1,2,-1.0
3,php,rfc,0,induction,0.5,23456789,2,0.987,0.255,0.067,163.784,0,0,1,0.71,0.136,0.668,1979.9,0,4,5,-1.0
3,php,rfc,0,induction,0.5,34567890,3,0.995,0.354,0.042,234.83,0,0,1,0.852,0.176,0.442,1543.869,0,2,3,-1.0
3,php,rfc,0,induction,0.5,45678901,4,0.932,0.23,0.273,239.489,0,0,1,0.725,0.15,0.655,881.441,0,2,3,-1.0
3,php,rfc,0,induction,0.5,56789012,5,0.969,0.218,0.116,308.359,0,0,1,0.713,0.135,0.61,1932.751,0,3,4,-1.0
3,php,rfc,0,induction,0.6,12345678,1,0.969,0.205,0.117,200.204,0,0,1,0.708,0.128,0.627,838.422,0,1,2,-1.0
3,php,rfc,0,induction,0.6,23456789,2,0.987,0.255,0.067,161.219,0,0,1,0.71,0.136,0.668,1959.879,0,4,5,-1.0
3,php,rfc,0,induction,0.6,34567890,3,0.995,0.354,0.042,215.579,0,0,1,0.851,0.177,0.444,2452.397,0,3,4,-1.0
3,php,rfc,0,induction,0.6,45678901,4,0.932,0.23,0.273,289.17,0,0,1,0.725,0.15,0.655,1083.173,0,2,3,-1.0
3,php,rfc,0,induction,0.6,56789012,5,0.969,0.218,0.116,234.517,0,0,1,0.713,0.135,0.61,1908.742,0,3,4,-1.0
3,php,rfc,0,induction,0.7,12345678,1,0.969,0.205,0.117,223.392,0,0,1,0.697,0.129,0.658,923.677,0,2,3,-1.0
3,php,rfc,0,induction,0.7,23456789,2,0.987,0.255,0.067,183.58,0,0,1,0.71,0.136,0.668,2072.282,0,4,5,-1.0
3,php,rfc,0,induction,0.7,34567890,3,0.995,0.354,0.042,196.884,0,0,1,0.851,0.177,0.447,2063.163,0,3,4,-1.0
3,php,rfc,0,induction,0.7,45678901,4,0.932,0.23,0.273,172.577,0,0,1,0.909,0.214,0.336,1053.463,0,2,3,-1.0
3,php,rfc,0,induction,0.7,56789012,5,0.969,0.218,0.116,211.891,0,0,1,0.713,0.135,0.61,1759.48,0,3,4,-1.0
3,php,rfc,0,induction,0.8,12345678,1,0.969,0.205,0.117,212.589,0,0,1,0.697,0.129,0.658,1187.082,0,3,4,-1.0
3,php,rfc,0,induction,0.8,23456789,2,0.987,0.255,0.067,178.728,0,0,1,0.71,0.136,0.668,1908.686,0,4,5,-1.0
3,php,rfc,0,induction,0.8,34567890,3,0.995,0.354,0.042,220.821,0,0,1,0.849,0.178,0.457,3013.337,0,4,5,-1.0
3,php,rfc,0,induction,0.8,45678901,4,0.932,0.23,0.273,229.559,0,0,1,0.725,0.15,0.655,1546.026,0,2,3,-1.0
3,php,rfc,0,induction,0.8,56789012,5,0.969,0.218,0.116,223.767,0,0,1,0.702,0.137,0.646,2192.501,0,3,4,-1.0
3,php,rfc,0,islearn,0.3,12345678,1,0.967,0.401,0.319,6402.998,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.3,23456789,2,0.961,0.346,0.301,6173.582,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.3,34567890,3,0.963,0.403,0.343,6305.399,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.3,45678901,4,0.959,0.393,0.355,6888.834,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.3,56789012,5,0.961,0.383,0.334,5924.863,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.4,12345678,1,0.949,0.357,0.417,6518.629,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.4,23456789,2,0.947,0.348,0.415,6491.272,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.4,34567890,3,0.943,0.342,0.41,6138.649,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.4,45678901,4,0.943,0.355,0.427,6385.844,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.4,56789012,5,0.952,0.384,0.412,5505.892,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.5,12345678,1,0.935,0.354,0.518,6075.637,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.5,23456789,2,0.93,0.33,0.508,6006.332,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.5,34567890,3,0.935,0.366,0.521,5748.483,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.5,45678901,4,0.933,0.357,0.501,6555.498,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.5,56789012,5,0.937,0.373,0.511,5369.026,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.6,12345678,1,0.887,0.279,0.64,5666.518,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.6,23456789,2,0.892,0.287,0.64,5811.513,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.6,34567890,3,0.885,0.296,0.677,5561.351,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.6,45678901,4,0.893,0.318,0.671,5874.876,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.6,56789012,5,0.894,0.312,0.654,4868.637,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.7,12345678,1,0.884,0.292,0.705,5423.919,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.7,23456789,2,0.876,0.279,0.705,5236.571,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.7,34567890,3,0.877,0.296,0.723,5343.626,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.7,45678901,4,0.888,0.32,0.707,5213.6,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.7,56789012,5,0.86,0.272,0.707,5041.711,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.8,12345678,1,0.859,0.28,0.801,5174.781,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.8,23456789,2,0.845,0.27,0.839,5084.427,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.8,34567890,3,0.844,0.274,0.817,5291.403,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.8,45678901,4,0.843,0.28,0.82,5049.226,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,islearn,0.8,56789012,5,0.858,0.294,0.804,4525.198,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
3,php,rfc,0,tree,0.3,12345678,1,0.939,0.34,0.464,1.025,1,0,2,0.939,0.34,0.464,1.026,1,0,2,-1.0
3,php,rfc,0,tree,0.3,23456789,2,0.915,0.313,0.567,0.596,1,0,2,0.915,0.313,0.567,0.596,1,0,2,-1.0
3,php,rfc,0,tree,0.3,34567890,3,0.935,0.366,0.521,0.723,1,0,2,0.935,0.366,0.521,0.723,1,0,2,-1.0
3,php,rfc,0,tree,0.3,45678901,4,0.92,0.339,0.554,1.058,1,0,2,0.92,0.339,0.554,1.058,1,0,2,-1.0
3,php,rfc,0,tree,0.3,56789012,5,0.921,0.344,0.564,0.593,1,0,2,0.921,0.344,0.564,0.593,1,0,2,-1.0
3,php,rfc,0,tree,0.4,12345678,1,0.939,0.34,0.464,0.589,1,0,2,0.939,0.34,0.464,0.589,1,0,2,-1.0
3,php,rfc,0,tree,0.4,23456789,2,0.915,0.313,0.567,0.623,1,0,2,0.915,0.313,0.567,0.623,1,0,2,-1.0
3,php,rfc,0,tree,0.4,34567890,3,0.935,0.366,0.521,0.601,1,0,2,0.935,0.366,0.521,0.601,1,0,2,-1.0
3,php,rfc,0,tree,0.4,45678901,4,0.92,0.339,0.554,0.611,1,0,2,0.92,0.339,0.554,0.611,1,0,2,-1.0
3,php,rfc,0,tree,0.4,56789012,5,0.921,0.344,0.564,0.597,1,0,2,0.921,0.344,0.564,0.597,1,0,2,-1.0
3,php,rfc,0,tree,0.5,12345678,1,0.939,0.34,0.464,0.604,1,0,2,0.881,0.312,0.79,0.631,2,1,4,-1.0
3,php,rfc,0,tree,0.5,23456789,2,0.915,0.313,0.567,0.915,1,0,2,0.915,0.313,0.567,0.915,1,0,2,-1.0
3,php,rfc,0,tree,0.5,34567890,3,0.935,0.366,0.521,0.784,1,0,2,0.935,0.366,0.521,0.784,1,0,2,-1.0
3,php,rfc,0,tree,0.5,45678901,4,0.92,0.339,0.554,1.006,1,0,2,0.92,0.339,0.554,1.006,1,0,2,-1.0
3,php,rfc,0,tree,0.5,56789012,5,0.921,0.344,0.564,0.88,1,0,2,0.921,0.344,0.564,0.88,1,0,2,-1.0
3,php,rfc,0,tree,0.6,12345678,1,0.939,0.34,0.464,0.599,1,0,2,0.881,0.312,0.79,0.622,2,1,4,-1.0
3,php,rfc,0,tree,0.6,23456789,2,0.915,0.313,0.567,0.691,1,0,2,0.884,0.316,0.788,0.714,2,1,4,-1.0
3,php,rfc,0,tree,0.6,34567890,3,0.935,0.366,0.521,1.008,1,0,2,0.858,0.309,0.884,1.036,2,1,4,-1.0
3,php,rfc,0,tree,0.6,45678901,4,0.92,0.339,0.554,0.6,1,0,2,0.868,0.325,0.854,0.622,2,1,4,-1.0
3,php,rfc,0,tree,0.6,56789012,5,0.921,0.344,0.564,0.624,1,0,2,0.904,0.357,0.724,0.65,2,1,4,-1.0
3,php,rfc,0,tree,0.7,12345678,1,0.939,0.34,0.464,1.041,1,0,2,0.881,0.312,0.79,1.069,2,1,4,-1.0
3,php,rfc,0,tree,0.7,23456789,2,0.915,0.313,0.567,0.994,1,0,2,0.884,0.316,0.788,1.021,2,1,4,-1.0
3,php,rfc,0,tree,0.7,34567890,3,0.935,0.366,0.521,0.61,1,0,2,0.858,0.309,0.884,0.638,2,1,4,-1.0
3,php,rfc,0,tree,0.7,45678901,4,0.92,0.339,0.554,0.604,1,0,2,0.868,0.325,0.854,0.631,2,1,4,-1.0
3,php,rfc,0,tree,0.7,56789012,5,0.921,0.344,0.564,1.036,1,0,2,0.904,0.357,0.724,1.063,2,1,4,-1.0
3,php,rfc,0,tree,0.8,12345678,1,0.939,0.34,0.464,1.014,1,0,2,0.847,0.291,0.92,1.074,3,2,6,-1.0
3,php,rfc,0,tree,0.8,23456789,2,0.915,0.313,0.567,0.595,1,0,2,0.87,0.318,0.891,0.65,3,2,6,-1.0
3,php,rfc,0,tree,0.8,34567890,3,0.935,0.366,0.521,1.015,1,0,2,0.858,0.309,0.884,1.043,2,1,4,-1.0
3,php,rfc,0,tree,0.8,45678901,4,0.92,0.339,0.554,0.63,1,0,2,0.868,0.325,0.854,0.653,2,1,4,-1.0
3,php,rfc,0,tree,0.8,56789012,5,0.921,0.344,0.564,1.035,1,0,2,0.864,0.328,0.903,1.095,3,2,6,-1.0
3,php,rfc,2,bayesian,0.6,12345678,1,0.917,0.315,0.562,193.159,1,0,2,0.802,0.254,0.987,415.465,2,1,4,1.309
3,php,rfc,2,bayesian,0.6,23456789,2,0.959,0.239,0.189,180.893,1,0,2,0.781,0.236,0.992,640.357,2,2,5,1.335
3,php,rfc,2,bayesian,0.6,34567890,3,0.798,0.261,0.993,186.322,1,0,2,0.798,0.261,0.993,186.323,1,0,2,1.322
3,php,rfc,2,bayesian,0.6,45678901,4,0.005,0.069,0.998,167.083,1,0,2,0.005,0.069,0.998,167.084,1,0,2,1.355
3,php,rfc,2,bayesian,0.6,56789012,5,0.808,0.273,0.983,180.074,0,0,1,0.808,0.273,0.983,180.074,0,0,1,1.388
3,php,rfc,2,induction,0.6,12345678,1,0.969,0.205,0.117,15.301,0,0,1,0.896,0.18,0.288,138.258,0,2,3,1.453
3,php,rfc,2,induction,0.6,23456789,2,0.987,0.255,0.067,23.13,0,0,1,0.898,0.225,0.363,151.546,0,3,4,1.745
3,php,rfc,2,induction,0.6,34567890,3,0.995,0.354,0.042,22.453,0,0,1,0.889,0.213,0.358,211.432,0,3,4,1.641
3,php,rfc,2,induction,0.6,45678901,4,0.862,0.19,0.436,28.039,0,0,1,0.764,0.167,0.6,67.706,0,2,3,1.671
3,php,rfc,2,induction,0.6,56789012,5,0.897,0.182,0.31,24.291,0,0,1,0.897,0.209,0.31,119.176,0,1,2,1.762
3,php,rfc,2,islearn,0.6,12345678,1,0.814,0.256,0.94,79.924,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.531
3,php,rfc,2,islearn,0.6,23456789,2,0.842,0.264,0.832,98.293,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.464
3,php,rfc,2,islearn,0.6,34567890,3,0.831,0.27,0.867,106.984,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.369
3,php,rfc,2,islearn,0.6,45678901,4,0.879,0.299,0.695,149.37,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.529
3,php,rfc,2,islearn,0.6,56789012,5,0.865,0.287,0.741,95.276,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.423
3,php,rfc,2,tree,0.6,12345678,1,0.916,0.316,0.567,1.383,1,0,2,0.839,0.273,0.886,1.39,2,1,4,1.336
3,php,rfc,2,tree,0.6,23456789,2,0.915,0.313,0.567,1.467,1,0,2,0.906,0.321,0.655,1.474,2,1,4,1.405
3,php,rfc,2,tree,0.6,34567890,3,0.911,0.317,0.573,1.783,1,0,2,0.822,0.275,0.943,1.791,2,1,4,1.707
3,php,rfc,2,tree,0.6,45678901,4,0.92,0.339,0.554,1.616,1,0,2,0.899,0.333,0.679,1.622,2,1,4,1.57
3,php,rfc,2,tree,0.6,56789012,5,0.921,0.344,0.564,1.866,1,0,2,0.908,0.342,0.649,1.873,2,1,4,1.79
3,php,rfc,3,bayesian,0.6,12345678,1,0.917,0.318,0.565,205.812,1,0,2,0.797,0.249,0.987,676.003,3,2,6,1.335
3,php,rfc,3,bayesian,0.6,23456789,2,0.812,0.264,0.992,200.07,0,0,1,0.812,0.264,0.992,200.071,0,0,1,1.335
3,php,rfc,3,bayesian,0.6,34567890,3,0.898,0.187,0.326,209.989,1,0,2,0.76,0.229,0.993,379.344,2,1,4,1.324
3,php,rfc,3,bayesian,0.6,45678901,4,0.951,0.216,0.18,191.359,1,0,2,0.792,0.26,0.983,382.968,2,1,4,1.357
3,php,rfc,3,bayesian,0.6,56789012,5,0.809,0.274,0.983,210.489,1,0,2,0.809,0.274,0.983,210.489,1,0,2,1.388
3,php,rfc,3,induction,0.6,12345678,1,0.969,0.205,0.117,45.428,0,0,1,0.832,0.155,0.451,173.655,0,1,2,1.696
